gene,species,state
SHBG,Cercopithecus_mona,monochromatic
SHBG,Colobus_polykomos,monochromatic
SHBG,Hylobates_moloch,monochromatic
SHBG,Cercopithecus_petaurista,monochromatic
SHBG,Pygathrix_cinerea,monochromatic
SHBG,Trachypithecus_obscurus,dichromatic
SHBG,Cercopithecus_ascanius,monochromatic
SHBG,Cercocebus_atys,monochromatic
SHBG,Allenopithecus_nigroviridis,monochromatic
SHBG,Trachypithecus_johnii,dichromatic
SHBG,Sapajus_apella,monochromatic
SHBG,Papio_anubis,monochromatic
SHBG,Cercopithecus_nictitans,monochromatic
SHBG,Simias_concolor,monochromatic
SHBG,Macaca_fuscata,monochromatic
SHBG,Trachypithecus_vetulus,monochromatic
SHBG,Colobus_angolensis,dichromatic
SHBG,Trachypithecus_cristatus,dichromatic
SHBG,Macaca_cyclopis,monochromatic
SHBG,Lophocebus_aterrimus,monochromatic
SHBG,Rhinopithecus_roxellana,monochromatic
SHBG,Macaca_tonkeana,monochromatic
SHBG,Cercopithecus_pogonias,monochromatic
SHBG,Lemur_catta,monochromatic
SHBG,Mandrillus_sphinx,monochromatic
SHBG,Papio_cynocephalus,monochromatic
SHBG,Erythrocebus_patas,dichromatic
SHBG,Saimiri_boliviensis,monochromatic
SHBG,Cercopithecus_cephus,monochromatic
SHBG,Macaca_arctoides,dichromatic
SHBG,Presbytis_potenziani,monochromatic
SHBG,Macaca_thibetana,monochromatic
SHBG,Trachypithecus_francoisi,dichromatic
SHBG,Cercopithecus_diana,monochromatic
SHBG,Cercocebus_torquatus,monochromatic
SHBG,Nomascus_concolor,dichromatic
SHBG,Trachypithecus_auratus,dichromatic
SLC24A4,Cercopithecus_hamlyni,dichromatic
SLC24A4,Cacajao_melanocephalus,monochromatic
SLC24A4,Cercopithecus_neglectus,monochromatic
SLC24A4,Colobus_guereza,dichromatic
SLC24A4,Nomascus_leucogenys,dichromatic
SLC24A4,Macaca_nigra,monochromatic
SLC24A4,Rhinopithecus_bieti,monochromatic
SLC24A4,Macaca_mulatta,monochromatic
SLC24A4,Hylobates_agilis,monochromatic
SLC24A4,Lagothrix_lagotricha,monochromatic
SLC24A4,Pygathrix_nemaeus,monochromatic
SLC24A4,Callicebus_moloch,monochromatic
SLC24A4,Ateles_geoffroyi,monochromatic
SLC24A4,Papio_papio,monochromatic
SLC24A4,Prolemur_simus,monochromatic
SLC24A4,Chiropotes_chiropotes,monochromatic
SLC24A4,Eulemur_coronatus,monochromatic
SLC24A4,Trachypithecus_pileatus,dichromatic
SLC24A4,Alouatta_seniculus,monochromatic
SLC24A4,Macaca_radiata,monochromatic
SLC24A4,Saimiri_sciureus,monochromatic
SLC24A4,Saimiri_oerstedii,monochromatic
SLC24A4,Theropithecus_gelada,monochromatic
SLC24A4,Cebus_albifrons,monochromatic
SLC24A4,Alouatta_caraya,dichromatic
SLC24A4,Mandrillus_leucophaeus,monochromatic
SLC24A4,Callicebus_brunneus,monochromatic
SLC24A4,Nomascus_gabriellae,dichromatic
SLC24A4,Cercopithecus_campbelli,monochromatic
SLC24A4,Callicebus_hoffmannsi,monochromatic
SLC24A4,Papio_ursinus,monochromatic
SLC24A4,Pithecia_albicans,monochromatic
SLC24A4,Presbytis_melalophos,monochromatic
SLC24A4,Eulemur_macaco,dichromatic
SLC24A4,Hylobates_pileatus,dichromatic
SLC24A4,Alouatta_belzebul,monochromatic
SLC24A4,Callicebus_donacophilus,monochromatic
SLC24A4,Ateles_belzebuth,monochromatic
SLC24A4,Cercopithecus_lhoesti,monochromatic
SLC24A4,Presbytis_comata,monochromatic
SLC24A4,Cercopithecus_mona,monochromatic
SLC24A4,Colobus_polykomos,monochromatic
SLC24A4,Ateles_paniscus,monochromatic
SLC24A4,Hylobates_moloch,monochromatic
SLC24A4,Cercopithecus_petaurista,monochromatic
SLC24A4,Pygathrix_cinerea,monochromatic
SLC24A4,Trachypithecus_obscurus,dichromatic
SLC24A4,Trachypithecus_geei,dichromatic
SLC24A4,Cercopithecus_preussi,monochromatic
SLC24A4,Pithecia_pithecia,dichromatic
SLC24A4,Cercopithecus_ascanius,monochromatic
SLC24A4,Callicebus_caligatus,monochromatic
SLC24A4,Cercocebus_atys,monochromatic
SLC24A4,Allenopithecus_nigroviridis,monochromatic
SLC24A4,Alouatta_palliata,monochromatic
SLC24A4,Trachypithecus_johnii,dichromatic
SLC24A4,Ateles_chamek,monochromatic
SLC24A4,Sapajus_apella,monochromatic
SLC24A4,Papio_anubis,monochromatic
SLC24A4,Hylobates_klossii,monochromatic
SLC24A4,Cercopithecus_nictitans,monochromatic
SLC24A4,Cercopithecus_solatus,monochromatic
SLC24A4,Simias_concolor,monochromatic
SLC24A4,Macaca_fuscata,monochromatic
SLC24A4,Trachypithecus_vetulus,monochromatic
SLC24A4,Colobus_angolensis,dichromatic
SLC24A4,Trachypithecus_cristatus,dichromatic
SLC24A4,Macaca_cyclopis,monochromatic
SLC24A4,Lophocebus_aterrimus,monochromatic
SLC24A4,Eulemur_fulvus,monochromatic
SLC24A4,Rhinopithecus_roxellana,monochromatic
SLC24A4,Eulemur_mongoz,dichromatic
SLC24A4,Eulemur_rubriventer,monochromatic
SLC24A4,Macaca_tonkeana,monochromatic
SLC24A4,Cercopithecus_pogonias,monochromatic
SLC24A4,Hapalemur_griseus,monochromatic
SLC24A4,Lemur_catta,monochromatic
SLC24A4,Mandrillus_sphinx,monochromatic
SLC24A4,Papio_cynocephalus,monochromatic
SLC24A4,Erythrocebus_patas,dichromatic
SLC24A4,Saimiri_boliviensis,monochromatic
SLC24A4,Cercopithecus_cephus,monochromatic
SLC24A4,Eulemur_flavifrons,dichromatic
SLC24A4,Macaca_arctoides,dichromatic
SLC24A4,Presbytis_potenziani,monochromatic
SLC24A4,Macaca_thibetana,monochromatic
SLC24A4,Trachypithecus_francoisi,dichromatic
SLC24A4,Saimiri_ustus,monochromatic
SLC24A4,Callicebus_cinerascens,monochromatic
SLC24A4,Cacajao_calvus,monochromatic
SLC24A4,Cercopithecus_diana,monochromatic
SLC24A4,Cercocebus_torquatus,monochromatic
SLC24A4,Nomascus_concolor,dichromatic
SLC24A4,Brachyteles_arachnoides,monochromatic
SLC24A4,Trachypithecus_auratus,dichromatic
SLC24A4,Cebus_olivaceus,monochromatic
SLC24A4,Ateles_marginatus,monochromatic
SLC24A5,Cercopithecus_hamlyni,dichromatic
SLC24A5,Cacajao_melanocephalus,monochromatic
SLC24A5,Cercopithecus_neglectus,monochromatic
SLC24A5,Colobus_guereza,dichromatic
SLC24A5,Nomascus_leucogenys,dichromatic
SLC24A5,Macaca_nigra,monochromatic
SLC24A5,Rhinopithecus_bieti,monochromatic
SLC24A5,Varecia_variegata,monochromatic
SLC24A5,Macaca_mulatta,monochromatic
SLC24A5,Hylobates_agilis,monochromatic
SLC24A5,Lagothrix_lagotricha,monochromatic
SLC24A5,Pygathrix_nemaeus,monochromatic
SLC24A5,Callicebus_moloch,monochromatic
SLC24A5,Ateles_geoffroyi,monochromatic
SLC24A5,Papio_papio,monochromatic
SLC24A5,Prolemur_simus,monochromatic
SLC24A5,Chiropotes_chiropotes,monochromatic
SLC24A5,Eulemur_coronatus,monochromatic
SLC24A5,Trachypithecus_pileatus,dichromatic
SLC24A5,Alouatta_seniculus,monochromatic
SLC24A5,Macaca_radiata,monochromatic
SLC24A5,Saimiri_sciureus,monochromatic
SLC24A5,Saimiri_oerstedii,monochromatic
SLC24A5,Theropithecus_gelada,monochromatic
SLC24A5,Cebus_albifrons,monochromatic
SLC24A5,Alouatta_caraya,dichromatic
SLC24A5,Mandrillus_leucophaeus,monochromatic
SLC24A5,Callicebus_brunneus,monochromatic
SLC24A5,Nomascus_gabriellae,dichromatic
SLC24A5,Cercopithecus_campbelli,monochromatic
SLC24A5,Callicebus_hoffmannsi,monochromatic
SLC24A5,Papio_ursinus,monochromatic
SLC24A5,Pithecia_albicans,monochromatic
SLC24A5,Presbytis_melalophos,monochromatic
SLC24A5,Eulemur_macaco,dichromatic
SLC24A5,Hylobates_pileatus,dichromatic
SLC24A5,Alouatta_belzebul,monochromatic
SLC24A5,Callicebus_donacophilus,monochromatic
SLC24A5,Ateles_fusciceps,monochromatic
SLC24A5,Ateles_belzebuth,monochromatic
SLC24A5,Cercopithecus_lhoesti,monochromatic
SLC24A5,Presbytis_comata,monochromatic
SLC24A5,Cercopithecus_mona,monochromatic
SLC24A5,Colobus_polykomos,monochromatic
SLC24A5,Ateles_paniscus,monochromatic
SLC24A5,Hylobates_moloch,monochromatic
SLC24A5,Cercopithecus_petaurista,monochromatic
SLC24A5,Pygathrix_cinerea,monochromatic
SLC24A5,Trachypithecus_obscurus,dichromatic
SLC24A5,Trachypithecus_geei,dichromatic
SLC24A5,Cercopithecus_preussi,monochromatic
SLC24A5,Pithecia_pithecia,dichromatic
SLC24A5,Cercopithecus_ascanius,monochromatic
SLC24A5,Callicebus_caligatus,monochromatic
SLC24A5,Cercocebus_atys,monochromatic
SLC24A5,Allenopithecus_nigroviridis,monochromatic
SLC24A5,Cercopithecus_mitis,monochromatic
SLC24A5,Alouatta_palliata,monochromatic
SLC24A5,Trachypithecus_johnii,dichromatic
SLC24A5,Ateles_chamek,monochromatic
SLC24A5,Sapajus_apella,monochromatic
SLC24A5,Papio_anubis,monochromatic
SLC24A5,Hylobates_klossii,monochromatic
SLC24A5,Cercopithecus_nictitans,monochromatic
SLC24A5,Cercopithecus_solatus,monochromatic
SLC24A5,Simias_concolor,monochromatic
SLC24A5,Macaca_fuscata,monochromatic
SLC24A5,Trachypithecus_vetulus,monochromatic
SLC24A5,Symphalangus_syndactylus,monochromatic
SLC24A5,Colobus_angolensis,dichromatic
SLC24A5,Trachypithecus_cristatus,dichromatic
SLC24A5,Macaca_cyclopis,monochromatic
SLC24A5,Lophocebus_aterrimus,monochromatic
SLC24A5,Eulemur_fulvus,monochromatic
SLC24A5,Rhinopithecus_roxellana,monochromatic
SLC24A5,Eulemur_mongoz,dichromatic
SLC24A5,Eulemur_rubriventer,monochromatic
SLC24A5,Macaca_tonkeana,monochromatic
SLC24A5,Cercopithecus_pogonias,monochromatic
SLC24A5,Hapalemur_griseus,monochromatic
SLC24A5,Lemur_catta,monochromatic
SLC24A5,Mandrillus_sphinx,monochromatic
SLC24A5,Papio_cynocephalus,monochromatic
SLC24A5,Erythrocebus_patas,dichromatic
SLC24A5,Saimiri_boliviensis,monochromatic
SLC24A5,Cercopithecus_cephus,monochromatic
SLC24A5,Eulemur_flavifrons,dichromatic
SLC24A5,Macaca_arctoides,dichromatic
SLC24A5,Presbytis_potenziani,monochromatic
SLC24A5,Macaca_thibetana,monochromatic
SLC24A5,Trachypithecus_francoisi,dichromatic
SLC24A5,Saimiri_ustus,monochromatic
SLC24A5,Callicebus_cinerascens,monochromatic
SLC24A5,Cacajao_calvus,monochromatic
SLC24A5,Cercopithecus_diana,monochromatic
SLC24A5,Cercocebus_torquatus,monochromatic
SLC24A5,Nomascus_concolor,dichromatic
SLC24A5,Brachyteles_arachnoides,monochromatic
SLC24A5,Trachypithecus_auratus,dichromatic
SLC24A5,Cebus_olivaceus,monochromatic
SLC24A5,Ateles_marginatus,monochromatic
SLC45A2,Cercopithecus_hamlyni,dichromatic
SLC45A2,Cacajao_melanocephalus,monochromatic
SLC45A2,Cercopithecus_neglectus,monochromatic
SLC45A2,Colobus_guereza,dichromatic
SLC45A2,Nomascus_leucogenys,dichromatic
SLC45A2,Macaca_nigra,monochromatic
SLC45A2,Varecia_variegata,monochromatic
SLC45A2,Macaca_mulatta,monochromatic
SLC45A2,Hylobates_agilis,monochromatic
SLC45A2,Lagothrix_lagotricha,monochromatic
SLC45A2,Pygathrix_nemaeus,monochromatic
SLC45A2,Callicebus_moloch,monochromatic
SLC45A2,Ateles_geoffroyi,monochromatic
SLC45A2,Papio_papio,monochromatic
SLC45A2,Prolemur_simus,monochromatic
SLC45A2,Chiropotes_chiropotes,monochromatic
SLC45A2,Eulemur_coronatus,monochromatic
SLC45A2,Trachypithecus_pileatus,dichromatic
SLC45A2,Alouatta_seniculus,monochromatic
SLC45A2,Macaca_radiata,monochromatic
SLC45A2,Saimiri_sciureus,monochromatic
SLC45A2,Saimiri_oerstedii,monochromatic
SLC45A2,Theropithecus_gelada,monochromatic
SLC45A2,Cebus_albifrons,monochromatic
SLC45A2,Alouatta_caraya,dichromatic
SLC45A2,Mandrillus_leucophaeus,monochromatic
SLC45A2,Callicebus_brunneus,monochromatic
SLC45A2,Nomascus_gabriellae,dichromatic
SLC45A2,Cercopithecus_campbelli,monochromatic
SLC45A2,Callicebus_hoffmannsi,monochromatic
SLC45A2,Papio_ursinus,monochromatic
SLC45A2,Pithecia_albicans,monochromatic
SLC45A2,Presbytis_melalophos,monochromatic
SLC45A2,Eulemur_macaco,dichromatic
SLC45A2,Hylobates_pileatus,dichromatic
SLC45A2,Alouatta_belzebul,monochromatic
SLC45A2,Callicebus_donacophilus,monochromatic
SLC45A2,Ateles_belzebuth,monochromatic
SLC45A2,Cercopithecus_lhoesti,monochromatic
SLC45A2,Presbytis_comata,monochromatic
SLC45A2,Cercopithecus_mona,monochromatic
SLC45A2,Colobus_polykomos,monochromatic
SLC45A2,Ateles_paniscus,monochromatic
SLC45A2,Hylobates_moloch,monochromatic
SLC45A2,Cercopithecus_petaurista,monochromatic
SLC45A2,Pygathrix_cinerea,monochromatic
SLC45A2,Trachypithecus_obscurus,dichromatic
SLC45A2,Trachypithecus_geei,dichromatic
SLC45A2,Cercopithecus_preussi,monochromatic
SLC45A2,Pithecia_pithecia,dichromatic
SLC45A2,Cercopithecus_ascanius,monochromatic
SLC45A2,Callicebus_caligatus,monochromatic
SLC45A2,Cercocebus_atys,monochromatic
SLC45A2,Allenopithecus_nigroviridis,monochromatic
SLC45A2,Cercopithecus_mitis,monochromatic
SLC45A2,Alouatta_palliata,monochromatic
SLC45A2,Trachypithecus_johnii,dichromatic
SLC45A2,Ateles_chamek,monochromatic
SLC45A2,Sapajus_apella,monochromatic
SLC45A2,Papio_anubis,monochromatic
SLC45A2,Hylobates_klossii,monochromatic
SLC45A2,Cercopithecus_nictitans,monochromatic
SLC45A2,Cercopithecus_solatus,monochromatic
SLC45A2,Simias_concolor,monochromatic
SLC45A2,Macaca_fuscata,monochromatic
SLC45A2,Trachypithecus_vetulus,monochromatic
SLC45A2,Symphalangus_syndactylus,monochromatic
SLC45A2,Colobus_angolensis,dichromatic
SLC45A2,Trachypithecus_cristatus,dichromatic
SLC45A2,Macaca_cyclopis,monochromatic
SLC45A2,Lophocebus_aterrimus,monochromatic
SLC45A2,Eulemur_fulvus,monochromatic
SLC45A2,Rhinopithecus_roxellana,monochromatic
SLC45A2,Eulemur_mongoz,dichromatic
SLC45A2,Eulemur_rubriventer,monochromatic
SLC45A2,Macaca_tonkeana,monochromatic
SLC45A2,Cercopithecus_pogonias,monochromatic
SLC45A2,Hapalemur_griseus,monochromatic
SLC45A2,Lemur_catta,monochromatic
SLC45A2,Papio_cynocephalus,monochromatic
SLC45A2,Erythrocebus_patas,dichromatic
SLC45A2,Saimiri_boliviensis,monochromatic
SLC45A2,Cercopithecus_cephus,monochromatic
SLC45A2,Eulemur_flavifrons,dichromatic
SLC45A2,Macaca_arctoides,dichromatic
SLC45A2,Presbytis_potenziani,monochromatic
SLC45A2,Macaca_thibetana,monochromatic
SLC45A2,Trachypithecus_francoisi,dichromatic
SLC45A2,Saimiri_ustus,monochromatic
SLC45A2,Callicebus_cinerascens,monochromatic
SLC45A2,Cacajao_calvus,monochromatic
SLC45A2,Cercopithecus_diana,monochromatic
SLC45A2,Cercocebus_torquatus,monochromatic
SLC45A2,Nomascus_concolor,dichromatic
SLC45A2,Brachyteles_arachnoides,monochromatic
SLC45A2,Trachypithecus_auratus,dichromatic
SLC45A2,Cebus_olivaceus,monochromatic
SLC45A2,Ateles_marginatus,monochromatic
SOX10,Cercopithecus_hamlyni,dichromatic
SOX10,Cacajao_melanocephalus,monochromatic
SOX10,Cercopithecus_neglectus,monochromatic
SOX10,Nomascus_leucogenys,dichromatic
SOX10,Rhinopithecus_bieti,monochromatic
SOX10,Varecia_variegata,monochromatic
SOX10,Macaca_mulatta,monochromatic
SOX10,Hylobates_agilis,monochromatic
SOX10,Lagothrix_lagotricha,monochromatic
SOX10,Pygathrix_nemaeus,monochromatic
SOX10,Callicebus_moloch,monochromatic
SOX10,Ateles_geoffroyi,monochromatic
SOX10,Papio_papio,monochromatic
SOX10,Prolemur_simus,monochromatic
SOX10,Chiropotes_chiropotes,monochromatic
SOX10,Eulemur_coronatus,monochromatic
SOX10,Trachypithecus_pileatus,dichromatic
SOX10,Alouatta_seniculus,monochromatic
SOX10,Macaca_radiata,monochromatic
SOX10,Saimiri_sciureus,monochromatic
SOX10,Saimiri_oerstedii,monochromatic
SOX10,Theropithecus_gelada,monochromatic
SOX10,Cebus_albifrons,monochromatic
SOX10,Alouatta_caraya,dichromatic
SOX10,Mandrillus_leucophaeus,monochromatic
SOX10,Callicebus_brunneus,monochromatic
SOX10,Nomascus_gabriellae,dichromatic
SOX10,Cercopithecus_campbelli,monochromatic
SOX10,Callicebus_hoffmannsi,monochromatic
SOX10,Papio_ursinus,monochromatic
SOX10,Pithecia_albicans,monochromatic
SOX10,Presbytis_melalophos,monochromatic
SOX10,Hylobates_pileatus,dichromatic
SOX10,Alouatta_belzebul,monochromatic
SOX10,Callicebus_donacophilus,monochromatic
SOX10,Ateles_belzebuth,monochromatic
SOX10,Cercopithecus_lhoesti,monochromatic
SOX10,Presbytis_comata,monochromatic
SOX10,Cercopithecus_mona,monochromatic
SOX10,Colobus_polykomos,monochromatic
SOX10,Ateles_paniscus,monochromatic
SOX10,Hylobates_moloch,monochromatic
SOX10,Cercopithecus_petaurista,monochromatic
SOX10,Pygathrix_cinerea,monochromatic
SOX10,Trachypithecus_obscurus,dichromatic
SOX10,Trachypithecus_geei,dichromatic
SOX10,Cercopithecus_preussi,monochromatic
SOX10,Pithecia_pithecia,dichromatic
SOX10,Cercopithecus_ascanius,monochromatic
SOX10,Callicebus_caligatus,monochromatic
SOX10,Cercocebus_atys,monochromatic
SOX10,Allenopithecus_nigroviridis,monochromatic
SOX10,Cercopithecus_mitis,monochromatic
SOX10,Alouatta_palliata,monochromatic
SOX10,Trachypithecus_johnii,dichromatic
SOX10,Ateles_chamek,monochromatic
SOX10,Sapajus_apella,monochromatic
SOX10,Papio_anubis,monochromatic
SOX10,Hylobates_klossii,monochromatic
SOX10,Cercopithecus_nictitans,monochromatic
SOX10,Cercopithecus_solatus,monochromatic
SOX10,Simias_concolor,monochromatic
SOX10,Macaca_fuscata,monochromatic
SOX10,Trachypithecus_vetulus,monochromatic
SOX10,Symphalangus_syndactylus,monochromatic
SOX10,Colobus_angolensis,dichromatic
SOX10,Trachypithecus_cristatus,dichromatic
SOX10,Macaca_cyclopis,monochromatic
SOX10,Lophocebus_aterrimus,monochromatic
SOX10,Eulemur_fulvus,monochromatic
SOX10,Rhinopithecus_roxellana,monochromatic
SOX10,Eulemur_mongoz,dichromatic
SOX10,Eulemur_rubriventer,monochromatic
SOX10,Macaca_tonkeana,monochromatic
SOX10,Cercopithecus_pogonias,monochromatic
SOX10,Hapalemur_griseus,monochromatic
SOX10,Lemur_catta,monochromatic
SOX10,Mandrillus_sphinx,monochromatic
SOX10,Papio_cynocephalus,monochromatic
SOX10,Erythrocebus_patas,dichromatic
SOX10,Saimiri_boliviensis,monochromatic
SOX10,Cercopithecus_cephus,monochromatic
SOX10,Macaca_arctoides,dichromatic
SOX10,Presbytis_potenziani,monochromatic
SOX10,Macaca_thibetana,monochromatic
SOX10,Trachypithecus_francoisi,dichromatic
SOX10,Saimiri_ustus,monochromatic
SOX10,Callicebus_cinerascens,monochromatic
SOX10,Cacajao_calvus,monochromatic
SOX10,Cercopithecus_diana,monochromatic
SOX10,Cercocebus_torquatus,monochromatic
SOX10,Nomascus_concolor,dichromatic
SOX10,Brachyteles_arachnoides,monochromatic
SOX10,Trachypithecus_auratus,dichromatic
SOX10,Cebus_olivaceus,monochromatic
SOX10,Ateles_marginatus,monochromatic
SRD5A1,Cercopithecus_hamlyni,dichromatic
SRD5A1,Cacajao_melanocephalus,monochromatic
SRD5A1,Cercopithecus_neglectus,monochromatic
SRD5A1,Colobus_guereza,dichromatic
SRD5A1,Nomascus_leucogenys,dichromatic
SRD5A1,Macaca_nigra,monochromatic
SRD5A1,Rhinopithecus_bieti,monochromatic
SRD5A1,Varecia_variegata,monochromatic
SRD5A1,Macaca_mulatta,monochromatic
SRD5A1,Lagothrix_lagotricha,monochromatic
SRD5A1,Pygathrix_nemaeus,monochromatic
SRD5A1,Callicebus_moloch,monochromatic
SRD5A1,Ateles_geoffroyi,monochromatic
SRD5A1,Papio_papio,monochromatic
SRD5A1,Prolemur_simus,monochromatic
SRD5A1,Chiropotes_chiropotes,monochromatic
SRD5A1,Eulemur_coronatus,monochromatic
SRD5A1,Alouatta_seniculus,monochromatic
SRD5A1,Macaca_radiata,monochromatic
SRD5A1,Saimiri_sciureus,monochromatic
SRD5A1,Saimiri_oerstedii,monochromatic
SRD5A1,Theropithecus_gelada,monochromatic
SRD5A1,Cebus_albifrons,monochromatic
SRD5A1,Alouatta_caraya,dichromatic
SRD5A1,Mandrillus_leucophaeus,monochromatic
SRD5A1,Callicebus_brunneus,monochromatic
SRD5A1,Cercopithecus_campbelli,monochromatic
SRD5A1,Callicebus_hoffmannsi,monochromatic
SRD5A1,Papio_ursinus,monochromatic
SRD5A1,Pithecia_albicans,monochromatic
SRD5A1,Presbytis_melalophos,monochromatic
SRD5A1,Eulemur_macaco,dichromatic
SRD5A1,Hylobates_pileatus,dichromatic
SRD5A1,Alouatta_belzebul,monochromatic
SRD5A1,Callicebus_donacophilus,monochromatic
SRD5A1,Ateles_fusciceps,monochromatic
SRD5A1,Ateles_belzebuth,monochromatic
SRD5A1,Cercopithecus_lhoesti,monochromatic
SRD5A1,Presbytis_comata,monochromatic
SRD5A1,Cercopithecus_mona,monochromatic
SRD5A1,Colobus_polykomos,monochromatic
SRD5A1,Ateles_paniscus,monochromatic
SRD5A1,Hylobates_moloch,monochromatic
SRD5A1,Cercopithecus_petaurista,monochromatic
SRD5A1,Pygathrix_cinerea,monochromatic
SRD5A1,Trachypithecus_obscurus,dichromatic
SRD5A1,Trachypithecus_geei,dichromatic
SRD5A1,Cercopithecus_preussi,monochromatic
SRD5A1,Pithecia_pithecia,dichromatic
SRD5A1,Cercopithecus_ascanius,monochromatic
SRD5A1,Callicebus_caligatus,monochromatic
SRD5A1,Cercocebus_atys,monochromatic
SRD5A1,Allenopithecus_nigroviridis,monochromatic
SRD5A1,Cercopithecus_mitis,monochromatic
SRD5A1,Alouatta_palliata,monochromatic
SRD5A1,Trachypithecus_johnii,dichromatic
SRD5A1,Ateles_chamek,monochromatic
SRD5A1,Sapajus_apella,monochromatic
SRD5A1,Papio_anubis,monochromatic
SRD5A1,Cercopithecus_nictitans,monochromatic
SRD5A1,Cercopithecus_solatus,monochromatic
SRD5A1,Simias_concolor,monochromatic
SRD5A1,Macaca_fuscata,monochromatic
SRD5A1,Trachypithecus_vetulus,monochromatic
SRD5A1,Symphalangus_syndactylus,monochromatic
SRD5A1,Colobus_angolensis,dichromatic
SRD5A1,Trachypithecus_cristatus,dichromatic
SRD5A1,Macaca_cyclopis,monochromatic
SRD5A1,Lophocebus_aterrimus,monochromatic
SRD5A1,Eulemur_fulvus,monochromatic
SRD5A1,Rhinopithecus_roxellana,monochromatic
SRD5A1,Eulemur_mongoz,dichromatic
SRD5A1,Eulemur_rubriventer,monochromatic
SRD5A1,Macaca_tonkeana,monochromatic
SRD5A1,Cercopithecus_pogonias,monochromatic
SRD5A1,Hapalemur_griseus,monochromatic
SRD5A1,Lemur_catta,monochromatic
SRD5A1,Mandrillus_sphinx,monochromatic
SRD5A1,Papio_cynocephalus,monochromatic
SRD5A1,Erythrocebus_patas,dichromatic
SRD5A1,Saimiri_boliviensis,monochromatic
SRD5A1,Cercopithecus_cephus,monochromatic
SRD5A1,Eulemur_flavifrons,dichromatic
SRD5A1,Macaca_arctoides,dichromatic
SRD5A1,Presbytis_potenziani,monochromatic
SRD5A1,Macaca_thibetana,monochromatic
SRD5A1,Trachypithecus_francoisi,dichromatic
SRD5A1,Saimiri_ustus,monochromatic
SRD5A1,Callicebus_cinerascens,monochromatic
SRD5A1,Cacajao_calvus,monochromatic
SRD5A1,Cercopithecus_diana,monochromatic
SRD5A1,Cercocebus_torquatus,monochromatic
SRD5A1,Brachyteles_arachnoides,monochromatic
SRD5A1,Trachypithecus_auratus,dichromatic
SRD5A1,Cebus_olivaceus,monochromatic
SRD5A1,Ateles_marginatus,monochromatic
SRD5A2,Cercopithecus_hamlyni,dichromatic
SRD5A2,Cacajao_melanocephalus,monochromatic
SRD5A2,Cercopithecus_neglectus,monochromatic
SRD5A2,Colobus_guereza,dichromatic
SRD5A2,Nomascus_leucogenys,dichromatic
SRD5A2,Macaca_nigra,monochromatic
SRD5A2,Rhinopithecus_bieti,monochromatic
SRD5A2,Macaca_mulatta,monochromatic
SRD5A2,Hylobates_agilis,monochromatic
SRD5A2,Lagothrix_lagotricha,monochromatic
SRD5A2,Pygathrix_nemaeus,monochromatic
SRD5A2,Callicebus_moloch,monochromatic
SRD5A2,Ateles_geoffroyi,monochromatic
SRD5A2,Papio_papio,monochromatic
SRD5A2,Prolemur_simus,monochromatic
SRD5A2,Chiropotes_chiropotes,monochromatic
SRD5A2,Eulemur_coronatus,monochromatic
SRD5A2,Trachypithecus_pileatus,dichromatic
SRD5A2,Alouatta_seniculus,monochromatic
SRD5A2,Macaca_radiata,monochromatic
SRD5A2,Saimiri_sciureus,monochromatic
SRD5A2,Saimiri_oerstedii,monochromatic
SRD5A2,Theropithecus_gelada,monochromatic
SRD5A2,Cebus_albifrons,monochromatic
SRD5A2,Alouatta_caraya,dichromatic
SRD5A2,Mandrillus_leucophaeus,monochromatic
SRD5A2,Callicebus_brunneus,monochromatic
SRD5A2,Nomascus_gabriellae,dichromatic
SRD5A2,Cercopithecus_campbelli,monochromatic
SRD5A2,Callicebus_hoffmannsi,monochromatic
SRD5A2,Papio_ursinus,monochromatic
SRD5A2,Pithecia_albicans,monochromatic
SRD5A2,Presbytis_melalophos,monochromatic
SRD5A2,Eulemur_macaco,dichromatic
SRD5A2,Hylobates_pileatus,dichromatic
SRD5A2,Alouatta_belzebul,monochromatic
SRD5A2,Callicebus_donacophilus,monochromatic
SRD5A2,Ateles_fusciceps,monochromatic
SRD5A2,Ateles_belzebuth,monochromatic
SRD5A2,Cercopithecus_lhoesti,monochromatic
SRD5A2,Presbytis_comata,monochromatic
SRD5A2,Cercopithecus_mona,monochromatic
SRD5A2,Colobus_polykomos,monochromatic
SRD5A2,Ateles_paniscus,monochromatic
SRD5A2,Hylobates_moloch,monochromatic
SRD5A2,Cercopithecus_petaurista,monochromatic
SRD5A2,Pygathrix_cinerea,monochromatic
SRD5A2,Trachypithecus_obscurus,dichromatic
SRD5A2,Trachypithecus_geei,dichromatic
SRD5A2,Cercopithecus_preussi,monochromatic
SRD5A2,Pithecia_pithecia,dichromatic
SRD5A2,Cercopithecus_ascanius,monochromatic
SRD5A2,Callicebus_caligatus,monochromatic
SRD5A2,Cercocebus_atys,monochromatic
SRD5A2,Allenopithecus_nigroviridis,monochromatic
SRD5A2,Cercopithecus_mitis,monochromatic
SRD5A2,Alouatta_palliata,monochromatic
SRD5A2,Trachypithecus_johnii,dichromatic
SRD5A2,Ateles_chamek,monochromatic
SRD5A2,Sapajus_apella,monochromatic
SRD5A2,Papio_anubis,monochromatic
SRD5A2,Hylobates_klossii,monochromatic
SRD5A2,Cercopithecus_nictitans,monochromatic
